conversation_id_str;created_at;favorite_count;full_text;id_str;image_url;in_reply_to_screen_name;lang;location;quote_count;reply_count;retweet_count;tweet_url;user_id_str;username
1,33E+18;Mon Nov 23 15:47:32 +0000 2020;1;@Fluttershyko @feenamefaza @AREAJULID adaa tapi aku lupa. search aja keyword satria atau nindy. eh ke akun nya clara aja @.claradmiles;1,33E+18;;;in;;0;0;0;https://x.com/hwappiness_/status/1330900799275208704;1,26E+18;hwappiness_
1,33E+18;Mon Nov 23 15:46:08 +0000 2020;1;@gurulesmtk Jdi satria kwi selingkuh ama clara ngono a? Padhal udah pnya istri si nindy?;1,33E+18;;gurulesmtk;in;Jakarta Selatan, DKI Jakarta;0;0;0;https://x.com/F2aldi/status/1330900446987177985;448837297;F2aldi
1,33E+18;Mon Nov 23 15:37:05 +0000 2020;2;@sazsyshawty @browng1rl @AREAJULID nah itu bgt sampe dikatain pelakor :( padahal kan atas consent dua dua nya gituu clara aja ngaku ke yusuf dan yaudah yusuf nerima. kenapa nindy sama satria ga bisa legowo :(;1,33E+18;;cookeish;in;;0;0;0;https://x.com/hwappiness_/status/1330898173003321347;1,26E+18;hwappiness_
1,33E+18;Mon Nov 23 15:35:58 +0000 2020;3;@_melucky @purpvin @browng1rl @AREAJULID lebih tua nindy kalo ga salah nindy 18 apa 19 gitu nah si satria 16 apa 17. kalo satria dia ga lanjut sekolah bung kalo nindy mah sekolah sampe lulus kalo ga salah;1,33E+18;;_melucky;in;;0;3;0;https://x.com/hwappiness_/status/1330897890563166215;1,26E+18;hwappiness_
1,33E+18;Mon Nov 23 15:35:21 +0000 2020;0;@suamimamarika @chintaadelita_ Satria nindy adalah pasutri termuda abad ini lalu ternyata satria ini selingkuh dengan pacarnya kakaknya sndri yg bernama clara. Sekian terimakasih para hadirin yg saya ga terlalu bangga;1,33E+18;;suamimamarika;in;;0;1;0;https://x.com/zorra_olivia/status/1330897736732864514;588829839;zorra_olivia
1,33E+18;Mon Nov 23 15:32:52 +0000 2020;2;@sazsyshawty @browng1rl @AREAJULID nah bener disini clara ngaku dan minta maaf dia malah kasian sm nindy yg mungkin diboongin sm satria tapii ya nama nya istri mungkin lebih pro ke suami gitoo;1,33E+18;;cookeish;in;;0;0;0;https://x.com/hwappiness_/status/1330897111143968770;1,26E+18;hwappiness_
1,33E+18;Mon Nov 23 15:31:01 +0000 2020;2;@feenamefaza @AREAJULID intinya gini satria mba sama nindy pas nindy hamil 8 bulan satria selingkuh sama clara clara ngaku dan ngomong ke pacar nya nama nya yusuf yusuf itu kakak kandung satria. jadi lah pergelutan duniawi;1,33E+18;;afghxs;in;;0;4;0;https://x.com/hwappiness_/status/1330896642749333505;1,26E+18;hwappiness_
1,33E+18;Mon Nov 23 15:07:32 +0000 2020;0;@haaaayouu @garlicocean @browng1rl @AREAJULID sumpah satria sm nindy tuh udah di podcast babibu ky nyeritain struggle mereka jadi orang tua muda ehhh ternyataa ;1,33E+18;;haaaayouu;in;;0;0;0;https://x.com/hwappiness_/status/1330890733557977089;1,26E+18;hwappiness_
1,33E+18;Mon Nov 23 14:59:05 +0000 2020;0;nindy satria ini siapa....;1,33E+18;;;in;;0;0;0;https://x.com/byuutifull/status/1330888606341156864;9,31E+17;byuutifull
1,33E+18;Mon Nov 23 14:58:09 +0000 2020;0;@DhikaNugrahaaa aku juga gatau awalnya anak tiktok kayanya:( satria selingkuh sm pacar kakanya (clara) pas istrinya (nindy) lg hamil 8 bulan gtuu;1,33E+18;;DhikaNugrahaaa;in;unknown;0;1;0;https://x.com/dandelleons/status/1330888371464376321;1,06E+18;dandelleons
1,33E+18;Mon Nov 23 14:56:40 +0000 2020;36;@browng1rl @AREAJULID dari versi clara si satria yg maksa ngajak ml trus tapi clara nya nolak dgn alasan inget nindy tapii pas satria kiss clara ya clara ga nolak dan ujung nya sampe ke make out aja katanya. ya clara ngaku khilaf sih cuma dia ga terima aj;1,33E+18;;urbbyphin;in;;1;4;0;https://x.com/hwappiness_/status/1330887999593222145;1,26E+18;hwappiness_
1,33E+18;Mon Nov 23 14:56:26 +0000 2020;17;@AREAJULID Yang kemaren dinda haw lesti billar rey mbayang. Yang ini clara nindy satria. Udahlah kalian semua yang aku sebutin bisa minggat dari hidup gue gasih? Enyahlaahhh;1,33E+18;;AREAJULID;in;;0;0;0;https://x.com/Jenwindaay/status/1330887942034788352;1,24E+18;Jenwindaay
1,33E+18;Mon Nov 23 14:54:37 +0000 2020;0;@qwencyyy @AREAJULID Itu sengaja hamilin nindy biar ga perlu capek capek kerja nah rame lah itu satria dihujat segala macem;1,33E+18;;tangokalengan;in;;0;1;0;https://x.com/tangokalengan/status/1330887483479887875;1,25E+18;tangokalengan
1,33E+18;Mon Nov 23 14:53:38 +0000 2020;1;@qwencyyy @AREAJULID Jadi nindy sama satria itu tiktokers yg promosiin nikah muda (padahal mereka karena mba) nah sabtu kemaren kalo ga salah clara d miles tiktokers juga yg punya pacar si yusuf(kakaknya satria) ngelive gitu terus ngejelasin kalo dia seli;1,33E+18;;qwencyyy;in;;0;2;0;https://x.com/tangokalengan/status/1330887235265130496;1,25E+18;tangokalengan
1,33E+18;Mon Nov 23 14:52:02 +0000 2020;7;@crystallshy @AREAJULID nah si clara tuh udah spill sana sini pokok nya kaya bongkar borok nya satria sedangkan nindy kaya yaudah oke satria salah tp dia suami gue ya kaya gitu. sampe yusuf nya jg di block sm satria trus yusuf kemarin nge sg nyindir satri;1,33E+18;;crustaceaseaa;in;;0;1;0;https://x.com/hwappiness_/status/1330886834658758658;1,26E+18;hwappiness_
1,33E+18;Mon Nov 23 14:48:18 +0000 2020;200;@AREAJULID jadi ini yg pake jaket merah tuh si satria nah itu yg kotak kotak kakak nya si yusuf yg kemarin ada kasus si satria selingkuh sama pacar kakak nya (clara) pas istrinya (nindy) lagi hamil 8 bulan. nah si satria sm nindy ini tuh married by accide;1,33E+18;https://pbs.twimg.com/media/EnhBqkzUcAAKkOx.jpg;AREAJULID;in;;7;18;3;https://x.com/hwappiness_/status/1330885893045977092;1,26E+18;hwappiness_
1,33E+18;Mon Nov 23 14:47:38 +0000 2020;1;Pas gue 16 tahun kenakalan remaja yg pernah dilakukan paling berantem antar geng..lah satria x nindy x yusuf x clara udah pada indehoy dan dapet bonus ;1,33E+18;;;in;ÜT: -6.929389,107.626256;0;1;1;https://x.com/11dwi/status/1330885727131844608;110074079;11dwi
1,33E+18;Mon Nov 23 14:46:03 +0000 2020;0;@AREAJULID ini yg kemarin rame nindy satria ituu;1,33E+18;;AREAJULID;in;;0;0;0;https://x.com/phamhaen/status/1330885327221784578;1,30E+18;phamhaen
1,33E+18;Mon Nov 23 14:45:30 +0000 2020;30;@AREAJULID Tiba tiba semua setingan termasuk livenya clara boong trus si satria belaga dimaafin juga ama nindy dan ga cerai ;1,33E+18;;AREAJULID;in;;0;5;0;https://x.com/tangokalengan/status/1330885187769495552;1,25E+18;tangokalengan
1,33E+18;Mon Nov 23 14:06:13 +0000 2020;0;satria nindy siapa anjir;1,33E+18;;;in;;0;0;0;https://x.com/meshasvr/status/1330875304638726144;8,10E+17;meshasvr
1,33E+18;Mon Nov 23 14:04:09 +0000 2020;1;dear anak bm lainnya satria tu seangkatan sm nindy apa ngga si anjrit;1,33E+18;;;in;;0;1;0;https://x.com/moorphiine/status/1330874783416807424;1,16E+18;moorphiine
1,33E+18;Mon Nov 23 13:42:07 +0000 2020;0;@cashyflows Ini Nindy Satria Clara tuh siapa kak :(;1,33E+18;;dandelleons;in;;0;1;0;https://x.com/DhikaNugrahaaa/status/1330869239415066626;342548199;DhikaNugrahaaa
1,33E+18;Mon Nov 23 13:40:10 +0000 2020;0;@cocoklanjutdm @Senja_Ramadanii @iamjayasastra katanya ini tuh emg si satria sengaja hamilin si nindy biar bisa numpang hidup enak krn si nindy anak orang kaya makanya si satria pas ngew* gamake kondom;1,33E+18;;cocoklanjutdm;in;;0;1;0;https://x.com/pretti3est/status/1330868748228591616;1,16E+18;pretti3est
1,33E+18;Mon Nov 23 13:33:49 +0000 2020;0;nindy satria clara apakabar ya;1,33E+18;;;in;;0;0;0;https://x.com/Loxleey/status/1330867151419236353;2424567810;Loxleey
1,33E+18;Mon Nov 23 13:22:22 +0000 2020;0;Anjing bgtt anjing gw nontin satria ama nindy..gw herannn kok mereka bangga si yah wkwkwkwk lu naik mobil drive thru makannan pakek uangg siapaa siiii...bapak lu kalee kok lu bisa nyritain dengan enteng si lu nikah gw herannnn...;1,33E+18;;;in;;0;1;0;https://x.com/conkyvet90/status/1330864267889844226;141394376;conkyvet90
1,33E+18;Mon Nov 23 12:32:45 +0000 2020;0;@womanfeeds_id wkwk lg dengerin satria nindy-_-;1,33E+18;;yourbiwu;in;headernya kayak sungjin;0;0;0;https://x.com/yourbiwu/status/1330851780901576705;1624554985;yourbiwu
1,33E+18;Mon Nov 23 12:29:42 +0000 2020;0;@chimmypiee @tubirfess oo satria nindy yg ini toh;1,33E+18;;chimmypiee;in;seong jinwoo's heart 💓;0;0;0;https://x.com/takoyaakiya/status/1330851013373300736;1,13E+18;takoyaakiya
1,33E+18;Mon Nov 23 12:23:38 +0000 2020;0;nindy satria ? mereka siapa ?;1,33E+18;;;in;;0;0;0;https://x.com/rubyjjjen/status/1330849488013905923;1,29E+18;rubyjjjen
1,33E+18;Mon Nov 23 12:18:23 +0000 2020;0;Bhak gua mendadak ngikutin Nindy Satria telat bet ga si terus ngeliat video ini intinya deny kalo dia beruntung bisa lahir dari keluarga kaya jadi belagu apa aja ada yg back up. Lucunya statement nya bawa2 emosi dan mental. Bukan gimana but tua sekali bahasa mu dik;1,33E+18;;;in;;0;0;0;https://x.com/imiliyitishi/status/1330848165453459464;1,07E+18;imiliyitishi
1,90544E+18;Fri Mar 28 01:50:43 +0000 2025;3;Seleb TikTok Satria Mahatir Cogil dilaporkan ke Polda Kepulauan Riau setelah membuat posting-an sayembara di Instagram pribadinya guna mencari seorang warga Batam bernama Ahmad Divo Fadly Efrilian Kamis (27/3/2025) sore. / #Polisi #Batam https://t.co/RnmwCOtKuS;1,90544E+18;;;in;Jakarta;0;0;2;https://x.com/kompascom/status/1905437362622267799;23343960;kompascom
1,90087E+18;Sat Mar 15 16:24:11 +0000 2025;0;@forprmth @kocaklukh @hh4ppyme @_vvanny0 @hxyylxthx @ohsungai @kdrama_menfess aku udh kirim km di tiktok jir cogil bgt anjir yaalah satria mahatir;1,90095E+18;;forprmth;in;;0;0;0;https://x.com/gimsseokjin/status/1900946138389176349;1,25603E+18;gimsseokjin
1,88853E+18;Sun Feb 09 10:00:39 +0000 2025;0;cogil satria apa kabar y wkwk;1,88853E+18;;;in;east blue;0;0;0;https://x.com/expirateking/status/1888528429470953916;1,65144E+18;expirateking
1,88667E+18;Tue Feb 04 12:45:24 +0000 2025;0;@MysticLegendero Ada aja kelakuan cogil satria mahatir;1,88676E+18;;Prawirasmo;in;bpn;0;0;0;https://x.com/six99one/status/1886757950536212781;1495036980;six99one
1,85558E+18;Mon Nov 11 10:52:55 +0000 2024;0;@dirtydscox bisa kah jadi cogil tanpa terlihat sprti satria mahatir?;1,85593E+18;;Mnarleek;in;Wingank, Eleven-W.;0;0;0;https://x.com/winterl/status/1855926676951076908;1371436736;winterl
1,85558E+18;Sun Nov 10 11:36:43 +0000 2024;0;punya temen cegil adalah motivasi gua buat jadi cogil tapi bukan satria mahatir ;1,85558E+18;;;in;Toronto, OH;0;1;0;https://x.com/Mnarleek/status/1855575309686640953;1,20728E+18;Mnarleek
1,85511E+18;Sat Nov 09 11:12:31 +0000 2024;0;@stravvbevvvvy ws sousah diatur bes wktu wes potong mlah dimiripno kr satria mahatir karo mas mas barber e ngene mau samean maleh kyk seng cogil cogil iku mas mari potong ngene ancokkkkk;1,85521E+18;;stravvbevvvvy;in;sudah wafat;0;1;0;https://x.com/examalas/status/1855206831800394160;1,36231E+18;examalas
1,85384E+18;Tue Nov 05 16:29:41 +0000 2024;4;kepada satria mahatir YANG BEGINI TUH YG NAMANYA COGIL;1,85384E+18;;;in;🔞;0;0;0;https://x.com/blueckiest/status/1853837097914003647;1,54851E+18;blueckiest
1,8534E+18;Mon Nov 04 11:17:43 +0000 2024;0;lucu bgt liat tinju bayem sore vs satria mahatir cogil lemes dua duanya ;1,8534E+18;;;in;;0;0;0;https://x.com/nandochestr/status/1853396201204511231;529094941;nandochestr
1,85328E+18;Mon Nov 04 03:23:33 +0000 2024;0;Satria mahatir cogil kerjaan nya naek mobil mewah maen cewe &amp;;;;;;;;;;;
1,85091E+18;Mon Oct 28 14:40:20 +0000 2024;0;gong bgt anjr tmnku msuk feeds intagram satria mahatir si cogil kelas kakap itu;1,85091E+18;;;in;;0;1;0;https://x.com/thHerizzgod/status/1850910475565109703;1,84252E+18;thHerizzgod
1,85043E+18;Sun Oct 27 06:35:31 +0000 2024;0;nDeRrr?!?? lOaV u sudah menyadarkan ternyTa MENJADI CEGIL JUGA harus butuh CogilsejatiYoyy noteyach*bukan satria mahatir;1,85043E+18;;;in;;0;0;0;https://x.com/n4Ddmnn/status/1850426082140557409;1,61626E+18;n4Ddmnn
1,85029E+18;Sun Oct 27 03:32:31 +0000 2024;0;HOY bro en sist! ketemu lagi sama cogil nyang namanya Satria gak pake Mahatir oek... (gak minat) Sini kumpul day 2 udah mau di mulai neh ntar full day ditemenin sama gua ada Kinara juga mantau juga! https://t.co/t4zzwZFh5b;1,85038E+18;https://pbs.twimg.com/ext_tw_video_thumb/1850380006356316161/pu/img/v3fSocJwB4VT48Ks.jpg;InvisibleChase;in;CLOSEDOWN.;3;1;1;https://x.com/InvisibleChase/status/1850380026673586624;2756489769;InvisibleChase
1,84124E+18;Wed Oct 02 05:27:33 +0000 2024;0;@erlndx Knpa gatot ada cogil satria mahatir;1,84135E+18;;erlndx;in;;0;0;0;https://x.com/Eleksemangat/status/1841349281418264791;1,83906E+18;Eleksemangat
1,83865E+18;Tue Sep 24 18:42:06 +0000 2024;0;PEMIKIRAN JELEK masa gue liat satria mahatir yg cogil cogil ntu berasa liat fourth ampun teman teman tapi gue gabisa menghilangkan pikiran ini. Fourth mah cakep bgt plsss;1,83865E+18;;;in;Win metawin's heart;0;0;0;https://x.com/saquween/status/1838650130330980677;1,33812E+18;saquween
1,77064E+18;Thu Mar 21 02:45:51 +0000 2024;0;satria mahatir kalah cogil sama sukunaa ;1,77064E+18;;;in;windah, agustd, animanga/hwa;0;0;0;https://x.com/sinxshitpost/status/1770642953184395548;1,41421E+18;sinxshitpost
1,77061E+18;Thu Mar 21 00:49:04 +0000 2024;0;jadikan wallpaperku tu foto dia live kmrn trus hpku kan suka ga tekunci pas duduk2 gt nongki ada kayaknya 5 org berbeda ngomong 'itu foto siapa cogil ya si satria mahatir' MAU NANGESSSS MINGYUKU DBLG COWO BRENGSEK ITU https://t.co/JATgBuDMF6;1,77061E+18;https://pbs.twimg.com/media/GJJ7pVoaYAAFPwq.jpg;;in;;0;0;0;https://x.com/bukanrihannaini/status/1770613565105611011;1,4214E+18;bukanrihannaini
1,76883E+18;Sat Mar 16 22:54:36 +0000 2024;0;@papoy696 @tanyarlfes Itu satria mahatir km gatau? Viral dia jd cogil suka joget joget gt trs hamilin anak orng;1,76914E+18;;papoy696;in;0,201388889;0;1;0;https://x.com/stoiacim/status/1769135203811999757;1,55148E+18;stoiacim
1,76904E+18;Sat Mar 16 16:36:52 +0000 2024;0;@khon4su rate dari 1/satria mahatir seberapa cogil dia.;1,76904E+18;;khon4su;in;ALL YJHxKDJ. SPOD. 🔄❌;0;1;0;https://x.com/memekdokja/status/1769040146903830790;1,48182E+18;memekdokja
1,76855E+18;Fri Mar 15 15:32:24 +0000 2024;0;@pragmathic Km cogil mirip satria mahatir;1,76866E+18;;pragmathic;in;Bandung, Jawa Barat;0;0;0;https://x.com/hariharimatcha/status/1768661533465424295;1,35007E+18;hariharimatcha
1,76852E+18;Fri Mar 15 06:28:52 +0000 2024;0;FAKKK GAYA COGIL SATRIA MAHATIR;1,76852E+18;;;in;Jakarta Capital Region;0;3;0;https://x.com/br0nd0nk/status/1768524750572462127;7,60177E+17;br0nd0nk
1,76786E+18;Wed Mar 13 10:28:32 +0000 2024;0;Kaga usa jauh2 jg sih tapi liat si lucas didatengin emang dasarnya indonesia gaada cancel culture-nya. Lo liat aja tu satria mahatir cogil itu masih banyak fansnya;1,76786E+18;;;in;구름 위에서;0;1;0;https://x.com/chishooya/status/1767860286416171032;1,08756E+18;chishooya
1,76504E+18;Wed Mar 06 12:58:30 +0000 2024;0;@metawlogy @moviemenfes Anjim mukanya kek satria mahatir cogil;1,76536E+18;;metawlogy;in;;0;0;0;https://x.com/AAzizfirdausi/status/1765361313084293375;1,60275E+18;AAzizfirdausi
1,76198E+18;Mon Feb 26 05:52:10 +0000 2024;0;@tbakaksiapa Cowo 3 Satria mahatir cogil;1,76199E+18;;tbakaksiapa;in;;0;0;0;https://x.com/AkangCabang/status/1761992531158663575;1,31638E+18;AkangCabang
1,7616E+18;Sun Feb 25 04:56:20 +0000 2024;0;@tanyakanrl Mending sama satria mahatir aja nder cegil cocoknya sama cogil;1,76162E+18;;tanyakanrl;in;;0;0;0;https://x.com/PanakBebinjat/status/1761616095210033325;1,62901E+18;PanakBebinjat
1,75891E+18;Sat Feb 17 17:40:04 +0000 2024;0;kira kira jin bentuk apa yang bersemayam di tubuh cogil (satria mahatir) itu;1,75891E+18;;;in;;0;2;0;https://x.com/Indihomiesss/status/1758909191530672419;8,31534E+17;Indihomiesss
1,74937E+18;Tue Jan 23 06:31:55 +0000 2024;0;@tanyakanrl Hehe kemarin hbis negur mb2 kosku yg bawa cowonya tinggal bareng. Krn sesama wanita hrs bisa menjaga kehomatan gk mau dimanfaatin sm cowo. Mana muka cowonya mesum kek satria mahatir cogil ;1,74968E+18;;tanyakanrl;in;yogyakarta;0;0;0;https://x.com/krmh_ask/status/1749681348485525523;267478888;krmh_ask
1,74913E+18;Mon Jan 22 06:50:32 +0000 2024;0;@DedynurPalakka Wkwkwk mirip satria mahatir ga sih penampilan tadi malam cogil wkwkwk;1,74932E+18;;DedynurPalakka;in;;0;0;0;https://x.com/rizkiallyanoer/status/1749323645900804569;1277405142;rizkiallyanoer
1,74911E+18;Sun Jan 21 23:25:59 +0000 2024;9;@itsheavening @okkymadasari @PardedeReza666 @TretanMuslim satria mahatir mario dandy dan seluruh cogil di alam semesta.;1,74921E+18;;itsheavening;in;;0;0;0;https://x.com/babyborn98/status/1749211770479337642;1,35686E+18;babyborn98
1,74909E+18;Sun Jan 21 15:35:08 +0000 2024;0;Melihat kelakuan el kuper malem ini gua tiba tiba gak geuleuh geuleuh banget sama el cogil Satria Mahatir.;1,74909E+18;;;in;Los Angeles, CA;0;0;0;https://x.com/bajey/status/1749093276056244544;36022671;bajey
1,74837E+18;Fri Jan 19 15:25:49 +0000 2024;0;Kenapa cowok red flag modelan satria mahatir aka cogil gampang deketin cewe;1,74837E+18;;;in;;0;2;0;https://x.com/mekpur/status/1748366157936275636;1,37968E+18;mekpur
1,74816E+18;Fri Jan 19 01:41:13 +0000 2024;4;this is cogil?? satria mahatir ge malu ngeliat kelakuan lu;1,74816E+18;;;in;;0;1;0;https://x.com/didntgoods/status/1748158640476094773;1,54086E+18;didntgoods
1,74741E+18;Thu Jan 18 11:26:05 +0000 2024;0;@tqdrlaziz @kegblgnunfaedh Dia cogil nama aslinya satria mahatir cowo paling keren katanya seindonesia.;1,74794E+18;;;in;;0;0;0;https://x.com/Love_you_peace_/status/1747943437150896230;1,70993E+18;Love_you_peace_
1,74789E+18;Thu Jan 18 10:31:03 +0000 2024;0;@pandji Udah ada yg edit pake videonya satria cogil mahatir belom sih?;1,74793E+18;;pandji;in;jakarta;0;0;0;https://x.com/wenetuyoseph/status/1747929588754432115;123843949;wenetuyoseph
1,74756E+18;Wed Jan 17 10:02:23 +0000 2024;0;Satria 'Cogil' Mahatir kini bisa kembali menghirup udara segara usai ditahan polisi akibat penganiayaan terhadap anak seorang DPRD - #Satria #Cogil #Satriamahatir https://t.co/jeEnPAKDpu;1,74756E+18;;;in;Jakarta;0;0;0;https://x.com/apahabarmedia/status/1747559987428446476;1,54933E+18;apahabarmedia
1,74752E+18;Wed Jan 17 08:32:39 +0000 2024;0;@pandji kok ga ada satria mahatir cogil pragiwaksono dahh;1,74754E+18;;pandji;in;;0;0;0;https://x.com/Studio_GenZ/status/1747537405794754635;1,21248E+18;Studio_GenZ
1,74682E+18;Mon Jan 15 08:52:00 +0000 2024;1;Zaman edan satria mahatir kalah cogil dr org ini;1,74682E+18;;;in;;0;0;0;https://x.com/gyupuppiy/status/1746817497372963234;1,6744E+18;gyupuppiy
1,74653E+18;Sun Jan 14 13:36:18 +0000 2024;0;sorry ya aku nyapres this is cogil -satria mahatir gemoy ver;1,74653E+18;;;in;universe.;0;0;0;https://x.com/glorinight/status/1746526656125374528;237178620;glorinight
1,74606E+18;Sun Jan 14 13:24:19 +0000 2024;0;@horangiyy @brycemontrose_ @lalapo_78 Kali ini si cogil kembaran satria mahatir janji akan memperlakukan mu dengan baik dan tidak akan dihujat kemampuan matematika mu yg cuma 46 itu ;1,74652E+18;;H0RANGI;in;;0;1;0;https://x.com/daygotjams/status/1746523640156565892;1,16279E+18;daygotjams
1,7465E+18;Sun Jan 14 11:40:44 +0000 2024;0; This is cogil that i want Kek satria mahatir gayanya bjirrr;1,7465E+18;;;in;;0;0;0;https://x.com/tiramissgyu/status/1746497572934758442;271826140;tiramissgyu
1,74645E+18;Sun Jan 14 08:31:11 +0000 2024;0;dari jauh w sama temen w udah ngebatin itu masnya mirip satria mahatir sorry ya gua mabok this is cogil . ini kan antrean duduk kami samaan jadi antre bareng trus w bilang kalo dia mirip satria mahatir dan kata si mas itu sebelumnya temennya jg pernah bilang gt https://t.co/0poZ4wIF2T;1,74645E+18;https://pbs.twimg.com/media/GDyhro_aIAAYxNs.jpg;;in;;0;2;0;https://x.com/UpsOdd/status/1746449869752168622;1,11959E+18;UpsOdd
1,74608E+18;Sun Jan 14 04:26:49 +0000 2024;0;@suaradotcom Satria Mahatir the cogil dancer be like gua udah kering lo baru nyebur ;1,74639E+18;;suaradotcom;in;;0;0;0;https://x.com/rama7dani/status/1746388375849083374;2296103684;rama7dani
1,74522E+18;Wed Jan 10 23:20:22 +0000 2024;0;Satria Mahatir di sela-sela kesibukan sebagai cogil;1,74522E+18;;;in;Duduk di depan;0;0;0;https://x.com/kvdaliar/status/1745224092113121791;8,81721E+17;kvdaliar
1,74472E+18;Tue Jan 09 14:15:17 +0000 2024;0;PLIS ANJ JANGAN PADA NANGIS ALAY BGT ASUK kirain yang cogil cuman Satria Mahatir ternyata ada yang lebih gila. Siapa dia? Ya betul yang nangisin capres nya;1,74472E+18;;;in;;0;0;0;https://x.com/mas_anzaarr/status/1744724525965787186;1,11076E+18;mas_anzaarr
1,74439E+18;Mon Jan 08 16:26:59 +0000 2024;0;@rzkyfk13 Ora ono sik rese kek sik rese ki satria mahatir mabengi lho cogil cogil wkwkwk;1,7444E+18;;rzkyfk13;in;Yogyakarta City ;0;0;0;https://x.com/PamungkasAditt/status/1744395284975874444;401855003;PamungkasAditt
1,74325E+18;Fri Jan 05 12:29:28 +0000 2024;6911;ada artis ketangkap narkoba sebenarnya buat nutupin kasus satria mahatir emang sepowerfull itu cogil dengan tatto logo polri ini;1,74325E+18;;;in;;27;106;661;https://x.com/unmagnetism/status/1743248348780593429;8,4327E+17;unmagnetism
1,74323E+18;Fri Jan 05 11:23:45 +0000 2024;0;This Is Cogil! Satria Mahatir Ditangkap Oleh Satreskrim Karena Mengeroyok Anak Anggota DPR https://t.co/I0yP5CIy2y;1,74323E+18;;;in;;0;0;0;https://x.com/Nolmeter_com/status/1743231807800381717;1,73151E+18;Nolmeter_com
1,74322E+18;Fri Jan 05 10:46:00 +0000 2024;2;Selebritas media sosial TikTok yang juga anak petinggi Polri Yuskam Nur Satria Mahatir ditahan karena menganiaya anak anggota DPRD Provinsi Kepulauan Riau. Btw Si Cogil ini prestasinya apa yah sampai disebut seleb TikTok? https://t.co/KiV0s6hsce;1,74322E+18;;;in;DKI Jakarta, Indonesia;1;0;0;https://x.com/voidotid/status/1743222307185963208;1,18695E+18;voidotid
1,74308E+18;Fri Jan 05 10:24:24 +0000 2024;0;@danmte @tanyarlfes Perkara sepele saling bersenggolan di area kafe bikin emosi Satria Mahatir meninggi. Selebritas TikTok Cogil menganiaya anak anggota DPRD Provinsi Kepulauan Riau berinisial RAT (16). https://t.co/EE5gfhS5Du;1,74322E+18;;Malrk;in;DKI Jakarta, Indonesia;1;0;0;https://x.com/voidotid/status/1743216870650749205;1,18695E+18;voidotid
1,74319E+18;Fri Jan 05 08:55:10 +0000 2024;0;Begini Kronologis Penganiayaan Anak Anggota DPRD Kepri yang Dilakukan Satria Mahatir 'Cogil' https://t.co/2Kha4poBCJ;1,74319E+18;;;in;Pulo Gadung, Indonesia;0;0;0;https://x.com/tvOneNews/status/1743194414389063868;55507370;tvOneNews
1,74319E+18;Fri Jan 05 08:55:07 +0000 2024;0;Begini Kronologis Penganiayaan Anak Anggota DPRD Kepri oleh Satria Mahatir 'Cogil' Seleb Tiktok Batam https://t.co/CLKNqkNPnd;1,74319E+18;;;in;Pulo Gadung, Indonesia;1;0;0;https://x.com/tvOneNews/status/1743194403030855806;55507370;tvOneNews
1,74319E+18;Fri Jan 05 08:53:08 +0000 2024;1;@convomf Dikabarkan bahwasanya inisial SM aka Satria Mahatir bosan menjadi cogil sehingga mengubah gelarnya menjadi copi cowo napi.;1,74319E+18;;convomf;in;;0;0;0;https://x.com/drunktxxt/status/1743193903266930766;1,62418E+18;drunktxxt
1,74319E+18;Fri Jan 05 08:43:54 +0000 2024;0;@viiieeeaa satria mahatir as cogil wkwkwk;1,74319E+18;;disinivia;in;;0;0;0;https://x.com/aflaysAl/status/1743191583024144840;1,51019E+18;aflaysAl
1,74319E+18;Fri Jan 05 08:20:45 +0000 2024;0;untuk satria mahatir A.K.A cogil https://t.co/7MgAqbs6KR;1,74319E+18;;;in;;0;0;0;https://x.com/sa1zer0/status/1743185756636749890;8,52597E+17;sa1zer0
1,74317E+18;Fri Jan 05 08:02:51 +0000 2024;1;@convomf Profil Satria Mahatir Si Cogil Viral Ditangkap Polisi https://t.co/l2Mu5uDKwG;1,74318E+18;;semuattgmedia;in;Ohio, USA;0;0;0;https://x.com/semuattgmedia/status/1743181250452705649;1,71018E+18;semuattgmedia
1,74318E+18;Fri Jan 05 07:58:27 +0000 2024;2;Oh aku baru engeh satria mahatir satria mahatir yang rame disebut tuh ternyata si cogil ini. Padahal namanya bagus;1,74318E+18;;;in;Jakarta, Indonesia;0;0;0;https://x.com/wikurizky/status/1743180144569938409;1662793004;wikurizky
1,74315E+18;Fri Jan 05 06:18:21 +0000 2024;0;TikToker Satria Mahatir (SM) ditangkap Polresta Barelang karena terlibat pengeroyokan terhadap anak salah satu anggota DPRD Kepulauan Riaun (Kepri). ____ Follow heraldindonesia dan download aplikasi kami di Google Play Store! Selalu Ada yang Baru #Satriamahatir #cogil https://t.co/UD8CEdgkSg;1,74315E+18;https://pbs.twimg.com/media/GDDuJLCboAA9Hgp.jpg;;in;;0;0;0;https://x.com/heralddotID/status/1743154954112765973;1,69858E+18;heralddotID
1,74315E+18;Fri Jan 05 06:12:04 +0000 2024;0;https://t.co/jFbe9NRz2O satria mahatir atau cogil sah menjadi tersangka setelah melakukan pengeroyokan terhadap anak anggota dewan. Tidak lain fans nya sendiri #cogil #satriamahatir #seleptiktok #TikTokviral #Tiktok #cogin #viral @tiktokbabes;1,74315E+18;;;in;;0;0;0;https://x.com/Ridzky25378750/status/1743153371245408284;1,17163E+18;Ridzky25378750
